Estacao,Data,PREC,MONTH,YEAR,SEASON
83842,19/06/2014,1.6,JUN,2014,WINTER
83842,20/06/2014,0,JUN,2014,WINTER
83842,21/06/2014,0,JUN,2014,WINTER
83842,22/06/2014,0,JUN,2014,WINTER
83842,23/06/2014,0,JUN,2014,WINTER
83842,24/06/2014,0,JUN,2014,WINTER
83842,25/06/2014,0,JUN,2014,WINTER
83842,26/06/2014,0,JUN,2014,WINTER
83842,27/06/2014,0,JUN,2014,WINTER
83842,28/06/2014,0,JUN,2014,WINTER
83842,29/06/2014,19.5,JUN,2014,WINTER
83842,30/06/2014,0,JUN,2014,WINTER
83842,01/07/2014,0,JUL,2014,WINTER
83842,02/07/2014,0,JUL,2014,WINTER
83842,03/07/2014,0,JUL,2014,WINTER
83842,04/07/2014,0,JUL,2014,WINTER
83842,05/07/2014,0,JUL,2014,WINTER
83842,06/07/2014,0,JUL,2014,WINTER
83842,07/07/2014,0.1,JUL,2014,WINTER
83842,08/07/2014,8.3,JUL,2014,WINTER
83842,09/07/2014,0,JUL,2014,WINTER
83842,10/07/2014,2.5,JUL,2014,WINTER
83842,11/07/2014,0.2,JUL,2014,WINTER
83842,12/07/2014,0,JUL,2014,WINTER
83842,13/07/2014,0,JUL,2014,WINTER
83842,14/07/2014,0,JUL,2014,WINTER
83842,15/07/2014,0,JUL,2014,WINTER
83842,16/07/2014,0,JUL,2014,WINTER
83842,17/07/2014,0,JUL,2014,WINTER
83842,18/07/2014,18.5,JUL,2014,WINTER
83842,19/07/2014,0,JUL,2014,WINTER
83842,20/07/2014,0,JUL,2014,WINTER
83842,21/07/2014,0,JUL,2014,WINTER
83842,22/07/2014,0,JUL,2014,WINTER
83842,23/07/2014,0,JUL,2014,WINTER
83842,24/07/2014,10,JUL,2014,WINTER
83842,25/07/2014,9.4,JUL,2014,WINTER
83842,26/07/2014,0,JUL,2014,WINTER
83842,27/07/2014,0,JUL,2014,WINTER
83842,28/07/2014,0,JUL,2014,WINTER
83842,29/07/2014,0,JUL,2014,WINTER
83842,30/07/2014,0,JUL,2014,WINTER
83842,31/07/2014,0,JUL,2014,WINTER
83842,01/08/2014,0,AUG,2014,WINTER
83842,02/08/2014,0.1,AUG,2014,WINTER
83842,03/08/2014,0,AUG,2014,WINTER
83842,04/08/2014,0,AUG,2014,WINTER
83842,05/08/2014,0,AUG,2014,WINTER
83842,06/08/2014,0,AUG,2014,WINTER
83842,07/08/2014,0,AUG,2014,WINTER
83842,08/08/2014,0,AUG,2014,WINTER
83842,09/08/2014,0,AUG,2014,WINTER
83842,10/08/2014,0,AUG,2014,WINTER
83842,11/08/2014,0,AUG,2014,WINTER
83842,12/08/2014,0,AUG,2014,WINTER
83842,13/08/2014,30.3,AUG,2014,WINTER
83842,14/08/2014,1.2,AUG,2014,WINTER
83842,15/08/2014,0,AUG,2014,WINTER
83842,16/08/2014,16.6,AUG,2014,WINTER
83842,17/08/2014,7.5,AUG,2014,WINTER
83842,18/08/2014,0,AUG,2014,WINTER
83842,19/08/2014,0,AUG,2014,WINTER
83842,20/08/2014,0,AUG,2014,WINTER
83842,21/08/2014,0,AUG,2014,WINTER
83842,22/08/2014,0,AUG,2014,WINTER
83842,23/08/2014,0,AUG,2014,WINTER
83842,24/08/2014,0,AUG,2014,WINTER
83842,25/08/2014,0,AUG,2014,WINTER
83842,26/08/2014,7,AUG,2014,WINTER
83842,27/08/2014,0,AUG,2014,WINTER
83842,28/08/2014,0,AUG,2014,WINTER
83842,29/08/2014,0,AUG,2014,WINTER
83842,30/08/2014,0,AUG,2014,WINTER
83842,31/08/2014,0,AUG,2014,WINTER
83842,01/09/2014,23.7,SET,2014,SPRING
83842,02/09/2014,0,SET,2014,SPRNG
83842,03/09/2014,26.3,SET,2014,SPRING
83842,04/09/2014,0.7,SET,2014,SPRNG
83842,05/09/2014,2.2,SET,2014,SPRING
83842,06/09/2014,0,SET,2014,SPRNG
83842,07/09/2014,4.9,SET,2014,SPRING
83842,08/09/2014,0.6,SET,2014,SPRNG
83842,09/09/2014,0,SET,2014,SPRING
83842,10/09/2014,0,SET,2014,SPRNG
83842,11/09/2014,0,SET,2014,SPRING
83842,12/09/2014,0,SET,2014,SPRNG
83842,13/09/2014,0,SET,2014,SPRING
83842,14/09/2014,0,SET,2014,SPRNG
83842,15/09/2014,0,SET,2014,SPRING
83842,16/09/2014,0,SET,2014,SPRNG
83842,17/09/2014,0,SET,2014,SPRING
83842,18/09/2014,0,SET,2014,SPRNG
83842,19/09/2014,44.7,SET,2014,SPRING
83842,20/09/2014,3.4,SET,2014,SPRNG
83842,21/09/2014,13.2,SET,2014,SPRING
83842,22/09/2014,0,SET,2014,SPRNG
83842,23/09/2014,0,SET,2014,SPRING
83842,24/09/2014,0,SET,2014,SPRNG
83842,25/09/2014,28,SET,2014,SPRING
83842,26/09/2014,13,SET,2014,SPRNG
83842,27/09/2014,1.5,SET,2014,SPRING
83842,28/09/2014,1.5,SET,2014,SPRNG
83842,29/09/2014,4.8,SET,2014,SPRING
83842,30/09/2014,7.9,SET,2014,SPRNG
83842,01/10/2014,46.1,OCT,2014,SPRING
83842,02/10/2014,0,OCT,2014,SPRNG
83842,03/10/2014,0.2,OCT,2014,SPRING
83842,04/10/2014,0.4,OCT,2014,SPRNG
83842,05/10/2014,0.3,OCT,2014,SPRING
83842,06/10/2014,0,OCT,2014,SPRNG
83842,07/10/2014,0,OCT,2014,SPRING
83842,08/10/2014,0,OCT,2014,SPRNG
83842,09/10/2014,0,OCT,2014,SPRING
83842,10/10/2014,0,OCT,2014,SPRNG
83842,11/10/2014,0,OCT,2014,SPRING
83842,12/10/2014,0,OCT,2014,SPRNG
83842,13/10/2014,0,OCT,2014,SPRING
83842,14/10/2014,0,OCT,2014,SPRNG
83842,15/10/2014,0.5,OCT,2014,SPRING
83842,16/10/2014,0,OCT,2014,SPRNG
83842,17/10/2014,0,OCT,2014,SPRING
83842,18/10/2014,41.8,OCT,2014,SPRNG
83842,19/10/2014,0.1,OCT,2014,SPRING
83842,20/10/2014,24.9,OCT,2014,SPRNG
83842,21/10/2014,0,OCT,2014,SPRING
83842,22/10/2014,0,OCT,2014,SPRNG
83842,23/10/2014,0,OCT,2014,SPRING
83842,24/10/2014,0.1,OCT,2014,SPRNG
83842,25/10/2014,0,OCT,2014,SPRING
83842,26/10/2014,2.4,OCT,2014,SPRNG
83842,27/10/2014,0,OCT,2014,SPRING
83842,28/10/2014,0,OCT,2014,SPRNG
83842,29/10/2014,0,OCT,2014,SPRING
83842,30/10/2014,0,OCT,2014,SPRNG
83842,31/10/2014,0,OCT,2014,SPRING
83842,01/11/2014,0,NOV,2014,SPRNG
83842,02/11/2014,0.2,NOV,2014,SPRING
83842,03/11/2014,0,NOV,2014,SPRNG
83842,04/11/2014,0,NOV,2014,SPRING
83842,05/11/2014,72.5,NOV,2014,SPRNG
83842,06/11/2014,0.2,NOV,2014,SPRING
83842,07/11/2014,10.6,NOV,2014,SPRNG
83842,08/11/2014,10.4,NOV,2014,SPRING
83842,09/11/2014,9.4,NOV,2014,SPRNG
83842,10/11/2014,0,NOV,2014,SPRING
83842,11/11/2014,0,NOV,2014,SPRNG
83842,12/11/2014,0,NOV,2014,SPRING
83842,13/11/2014,0,NOV,2014,SPRNG
83842,14/11/2014,10.4,NOV,2014,SPRING
83842,15/11/2014,4.3,NOV,2014,SPRNG
83842,16/11/2014,0,NOV,2014,SPRING
83842,17/11/2014,0,NOV,2014,SPRNG
83842,18/11/2014,0,NOV,2014,SPRING
83842,19/11/2014,0,NOV,2014,SPRNG
83842,20/11/2014,8.7,NOV,2014,SPRING
83842,21/11/2014,43.9,NOV,2014,SPRNG
83842,22/11/2014,8.3,NOV,2014,SPRING
83842,23/11/2014,0,NOV,2014,SPRNG
83842,24/11/2014,0,NOV,2014,SPRING
83842,25/11/2014,0.2,NOV,2014,SPRNG
83842,26/11/2014,24.3,NOV,2014,SPRING
83842,27/11/2014,0,NOV,2014,SPRNG
83842,28/11/2014,0,NOV,2014,SPRING
83842,29/11/2014,0,NOV,2014,SPRNG
83842,30/11/2014,0,NOV,2014,SPRING
83842,01/12/2014,0,DEC,2014,SUMMER
83842,02/12/2014,0,DEC,2014,SUMMER
83842,03/12/2014,0,DEC,2014,SUMMER
83842,04/12/2014,6.8,DEC,2014,SUMMER
83842,05/12/2014,0,DEC,2014,SUMMER
83842,06/12/2014,0,DEC,2014,SUMMER
83842,07/12/2014,0,DEC,2014,SUMMER
83842,08/12/2014,0,DEC,2014,SUMMER
83842,09/12/2014,0,DEC,2014,SUMMER
83842,10/12/2014,7.2,DEC,2014,SUMMER
83842,11/12/2014,0.4,DEC,2014,SUMMER
83842,12/12/2014,0,DEC,2014,SUMMER
83842,13/12/2014,4.2,DEC,2014,SUMMER
83842,14/12/2014,0.4,DEC,2014,SUMMER
83842,15/12/2014,0,DEC,2014,SUMMER
83842,16/12/2014,0,DEC,2014,SUMMER
83842,17/12/2014,0,DEC,2014,SUMMER
83842,18/12/2014,0,DEC,2014,SUMMER
83842,19/12/2014,2,DEC,2014,SUMMER
83842,20/12/2014,3.5,DEC,2014,SUMMER
83842,21/12/2014,0,DEC,2014,SUMMER
83842,22/12/2014,47.6,DEC,2014,SUMMER
83842,23/12/2014,38,DEC,2014,SUMMER
83842,24/12/2014,7.8,DEC,2014,SUMMER
83842,25/12/2014,0.7,DEC,2014,SUMMER
83842,26/12/2014,18.4,DEC,2014,SUMMER
83842,27/12/2014,3.1,DEC,2014,SUMMER
83842,28/12/2014,0,DEC,2014,SUMMER
83842,29/12/2014,1.6,DEC,2014,SUMMER
83842,30/12/2014,7.6,DEC,2014,SUMMER
83842,31/12/2014,6.3,DEC,2014,SUMMER
83842,01/01/2015,0.2,JAN,2015,SUMMER
83842,02/01/2015,10.4,JAN,2015,SUMMER
83842,03/01/2015,0.7,JAN,2015,SUMMER
83842,04/01/2015,6.7,JAN,2015,SUMMER
83842,05/01/2015,10.3,JAN,2015,SUMMER
83842,06/01/2015,22.2,JAN,2015,SUMMER
83842,07/01/2015,40.2,JAN,2015,SUMMER
83842,08/01/2015,0.4,JAN,2015,SUMMER
83842,09/01/2015,4.5,JAN,2015,SUMMER
83842,10/01/2015,0,JAN,2015,SUMMER
83842,11/01/2015,3,JAN,2015,SUMMER
83842,12/01/2015,19.8,JAN,2015,SUMMER
83842,13/01/2015,0.5,JAN,2015,SUMMER
83842,14/01/2015,10.8,JAN,2015,SUMMER
83842,15/01/2015,0.4,JAN,2015,SUMMER
83842,16/01/2015,0,JAN,2015,SUMMER
83842,17/01/2015,0,JAN,2015,SUMMER
83842,18/01/2015,0,JAN,2015,SUMMER
83842,19/01/2015,0,JAN,2015,SUMMER
83842,20/01/2015,8.4,JAN,2015,SUMMER
83842,21/01/2015,11.6,JAN,2015,SUMMER
83842,22/01/2015,0.5,JAN,2015,SUMMER
83842,23/01/2015,0.3,JAN,2015,SUMMER
83842,24/01/2015,0,JAN,2015,SUMMER
83842,25/01/2015,0,JAN,2015,SUMMER
83842,26/01/2015,1.4,JAN,2015,SUMMER
83842,27/01/2015,0,JAN,2015,SUMMER
83842,28/01/2015,12.2,JAN,2015,SUMMER
83842,29/01/2015,4,JAN,2015,SUMMER
83842,30/01/2015,9.8,JAN,2015,SUMMER
83842,31/01/2015,2.2,JAN,2015,SUMMER
83842,01/02/2015,0,FEB,2015,SUMMER
83842,02/02/2015,0.1,FEB,2015,SUMMER
83842,03/02/2015,0,FEB,2015,SUMMER
83842,04/02/2015,19.6,FEB,2015,SUMMER
83842,05/02/2015,54.3,FEB,2015,SUMMER
83842,06/02/2015,4.7,FEB,2015,SUMMER
83842,07/02/2015,6.6,FEB,2015,SUMMER
83842,08/02/2015,0,FEB,2015,SUMMER
83842,09/02/2015,22.4,FEB,2015,SUMMER
83842,10/02/2015,1,FEB,2015,SUMMER
83842,11/02/2015,0,FEB,2015,SUMMER
83842,12/02/2015,4.4,FEB,2015,SUMMER
83842,13/02/2015,4.5,FEB,2015,SUMMER
83842,14/02/2015,13.8,FEB,2015,SUMMER
83842,15/02/2015,32.6,FEB,2015,SUMMER
83842,16/02/2015,7.2,FEB,2015,SUMMER
83842,17/02/2015,0,FEB,2015,SUMMER
83842,18/02/2015,8.8,FEB,2015,SUMMER
83842,19/02/2015,11.5,FEB,2015,SUMMER
83842,20/02/2015,0,FEB,2015,SUMMER
83842,21/02/2015,13.6,FEB,2015,SUMMER
83842,22/02/2015,0,FEB,2015,SUMMER
83842,23/02/2015,0,FEB,2015,SUMMER
83842,24/02/2015,0,FEB,2015,SUMMER
83842,25/02/2015,30.4,FEB,2015,SUMMER
83842,26/02/2015,2.1,FEB,2015,SUMMER
83842,27/02/2015,3.8,FEB,2015,SUMMER
83842,28/02/2015,1.7,FEB,2015,SUMMER
83842,01/03/2015,0.2,MAR,2015,AUTUMN
83842,02/03/2015,0,MAR,2015,AUTUMN
83842,03/03/2015,0,MAR,2015,AUTUMN
83842,04/03/2015,0,MAR,2015,AUTUMN
83842,05/03/2015,0,MAR,2015,AUTUMN
83842,06/03/2015,46,MAR,2015,AUTUMN
83842,07/03/2015,3.5,MAR,2015,AUTUMN
83842,08/03/2015,15,MAR,2015,AUTUMN
83842,09/03/2015,10.2,MAR,2015,AUTUMN
83842,10/03/2015,0,MAR,2015,AUTUMN
83842,11/03/2015,1.3,MAR,2015,AUTUMN
83842,12/03/2015,10.6,MAR,2015,AUTUMN
83842,13/03/2015,16.2,MAR,2015,AUTUMN
83842,14/03/2015,0,MAR,2015,AUTUMN
83842,15/03/2015,10.1,MAR,2015,AUTUMN
83842,16/03/2015,0,MAR,2015,AUTUMN
83842,17/03/2015,10.1,MAR,2015,AUTUMN
83842,18/03/2015,0,MAR,2015,AUTUMN
83842,19/03/2015,0,MAR,2015,AUTUMN
83842,20/03/2015,0,MAR,2015,AUTUMN
83842,21/03/2015,0.2,MAR,2015,AUTUMN
83842,22/03/2015,4.2,MAR,2015,AUTUMN
83842,23/03/2015,0.2,MAR,2015,AUTUMN
83842,24/03/2015,0,MAR,2015,AUTUMN
83842,25/03/2015,0,MAR,2015,AUTUMN
83842,26/03/2015,0,MAR,2015,AUTUMN
83842,27/03/2015,0.4,MAR,2015,AUTUMN
83842,28/03/2015,31,MAR,2015,AUTUMN
83842,29/03/2015,17.9,MAR,2015,AUTUMN
83842,30/03/2015,10.1,MAR,2015,AUTUMN
83842,31/03/2015,6.5,MAR,2015,AUTUMN
83842,01/04/2015,0,APR,2015,AUTUMN
83842,02/04/2015,0,APR,2015,AUTUMN
83842,03/04/2015,0,APR,2015,AUTUMN
83842,04/04/2015,0,APR,2015,AUTUMN
83842,05/04/2015,0.2,APR,2015,AUTUMN
83842,06/04/2015,1,APR,2015,AUTUMN
83842,07/04/2015,0,APR,2015,AUTUMN
83842,08/04/2015,0,APR,2015,AUTUMN
83842,09/04/2015,0,APR,2015,AUTUMN
83842,10/04/2015,0,APR,2015,AUTUMN
83842,11/04/2015,0,APR,2015,AUTUMN
83842,12/04/2015,0,APR,2015,AUTUMN
83842,13/04/2015,0,APR,2015,AUTUMN
83842,14/04/2015,0,APR,2015,AUTUMN
83842,15/04/2015,0,APR,2015,AUTUMN
83842,16/04/2015,0,APR,2015,AUTUMN
83842,17/04/2015,1.9,APR,2015,AUTUMN
83842,18/04/2015,0,APR,2015,AUTUMN
83842,19/04/2015,1.2,APR,2015,AUTUMN
83842,20/04/2015,0,APR,2015,AUTUMN
83842,21/04/2015,7.1,APR,2015,AUTUMN
83842,22/04/2015,30.8,APR,2015,AUTUMN
83842,23/04/2015,9.2,APR,2015,AUTUMN
83842,24/04/2015,0,APR,2015,AUTUMN
83842,25/04/2015,0,APR,2015,AUTUMN
83842,26/04/2015,0,APR,2015,AUTUMN
83842,27/04/2015,0.4,APR,2015,AUTUMN
83842,28/04/2015,0,APR,2015,AUTUMN
83842,29/04/2015,0,APR,2015,AUTUMN
83842,30/04/2015,0.4,APR,2015,AUTUMN
83842,01/05/2015,0,MAY,2015,AUTUMN
83842,02/05/2015,0,MAY,2015,AUTUMN
83842,03/05/2015,0,MAY,2015,AUTUMN
83842,04/05/2015,34.4,MAY,2015,AUTUMN
83842,05/05/2015,0,MAY,2015,AUTUMN
83842,06/05/2015,0,MAY,2015,AUTUMN
83842,07/05/2015,0,MAY,2015,AUTUMN
83842,08/05/2015,0,MAY,2015,AUTUMN
83842,09/05/2015,0,MAY,2015,AUTUMN
83842,10/05/2015,7.4,MAY,2015,AUTUMN
83842,11/05/2015,15.3,MAY,2015,AUTUMN
83842,12/05/2015,1.4,MAY,2015,AUTUMN
83842,13/05/2015,0.4,MAY,2015,AUTUMN
83842,14/05/2015,0.4,MAY,2015,AUTUMN
83842,15/05/2015,0.6,MAY,2015,AUTUMN
83842,16/05/2015,0,MAY,2015,AUTUMN
83842,17/05/2015,0,MAY,2015,AUTUMN
83842,18/05/2015,0.1,MAY,2015,AUTUMN
83842,19/05/2015,0,MAY,2015,AUTUMN
83842,20/05/2015,0.8,MAY,2015,AUTUMN
83842,21/05/2015,0.2,MAY,2015,AUTUMN
83842,22/05/2015,0,MAY,2015,AUTUMN
83842,23/05/2015,0,MAY,2015,AUTUMN
83842,24/05/2015,0,MAY,2015,AUTUMN
83842,25/05/2015,9.4,MAY,2015,AUTUMN
83842,26/05/2015,7.6,MAY,2015,AUTUMN
83842,27/05/2015,27.9,MAY,2015,AUTUMN
83842,28/05/2015,9.2,MAY,2015,AUTUMN
83842,29/05/2015,0,MAY,2015,AUTUMN
83842,30/05/2015,0,MAY,2015,AUTUMN
83842,31/05/2015,0,MAY,2015,AUTUMN
83842,01/06/2015,0.1,JUN,2015,WINTER
83842,02/06/2015,0.2,JUN,2015,WINTER
83842,03/06/2015,0,JUN,2015,WINTER
83842,04/06/2015,0,JUN,2015,WINTER
83842,05/06/2015,0.2,JUN,2015,WINTER
83842,06/06/2015,0,JUN,2015,WINTER
83842,07/06/2015,0,JUN,2015,WINTER
83842,08/06/2015,0,JUN,2015,WINTER
83842,09/06/2015,0,JUN,2015,WINTER
83842,10/06/2015,0,JUN,2015,WINTER
83842,11/06/2015,0,JUN,2015,WINTER
83842,12/06/2015,14.3,JUN,2015,WINTER
83842,13/06/2015,27,JUN,2015,WINTER
83842,14/06/2015,0,JUN,2015,WINTER
83842,15/06/2015,28.3,JUN,2015,WINTER
83842,16/06/2015,0,JUN,2015,WINTER
83842,17/06/2015,0,JUN,2015,WINTER
83842,18/06/2015,0,JUN,2015,WINTER
83842,19/06/2015,9.2,JUN,2015,WINTER
83842,20/06/2015,0,JUN,2015,WINTER
83842,21/06/2015,0,JUN,2015,WINTER
83842,22/06/2015,0.2,JUN,2015,WINTER
83842,23/06/2015,0,JUN,2015,WINTER
83842,24/06/2015,0,JUN,2015,WINTER
83842,25/06/2015,0,JUN,2015,WINTER
83842,26/06/2015,0.1,JUN,2015,WINTER
83842,27/06/2015,2.4,JUN,2015,WINTER
83842,28/06/2015,0.2,JUN,2015,WINTER
83842,29/06/2015,0,JUN,2015,WINTER
83842,30/06/2015,0,JUN,2015,WINTER
83842,01/07/2015,4.3,JUL,2015,WINTER
83842,02/07/2015,0,JUL,2015,WINTER
83842,03/07/2015,11.8,JUL,2015,WINTER
83842,04/07/2015,0,JUL,2015,WINTER
83842,05/07/2015,0,JUL,2015,WINTER
83842,06/07/2015,0,JUL,2015,WINTER
83842,07/07/2015,1.8,JUL,2015,WINTER
83842,08/07/2015,29.2,JUL,2015,WINTER
83842,09/07/2015,8.6,JUL,2015,WINTER
83842,10/07/2015,0,JUL,2015,WINTER
83842,11/07/2015,34.8,JUL,2015,WINTER
83842,12/07/2015,0,JUL,2015,WINTER
83842,13/07/2015,17.3,JUL,2015,WINTER
83842,14/07/2015,0,JUL,2015,WINTER
83842,15/07/2015,7.2,JUL,2015,WINTER
83842,16/07/2015,0,JUL,2015,WINTER
83842,17/07/2015,37.6,JUL,2015,WINTER
83842,18/07/2015,6.2,JUL,2015,WINTER
83842,19/07/2015,0,JUL,2015,WINTER
83842,20/07/2015,0,JUL,2015,WINTER
83842,21/07/2015,18.4,JUL,2015,WINTER
83842,22/07/2015,0,JUL,2015,WINTER
83842,23/07/2015,0,JUL,2015,WINTER
83842,24/07/2015,0,JUL,2015,WINTER
83842,25/07/2015,12.2,JUL,2015,WINTER
83842,26/07/2015,0,JUL,2015,WINTER
83842,27/07/2015,0,JUL,2015,WINTER
83842,28/07/2015,0,JUL,2015,WINTER
83842,29/07/2015,0,JUL,2015,WINTER
83842,30/07/2015,0.1,JUL,2015,WINTER
83842,31/07/2015,0,JUL,2015,WINTER
83842,01/08/2015,0,AUG,2015,WINTER
83842,02/08/2015,0,AUG,2015,WINTER
83842,03/08/2015,0,AUG,2015,WINTER
83842,04/08/2015,0,AUG,2015,WINTER
83842,05/08/2015,0,AUG,2015,WINTER
83842,06/08/2015,0,AUG,2015,WINTER
83842,07/08/2015,0,AUG,2015,WINTER
83842,08/08/2015,0,AUG,2015,WINTER
83842,09/08/2015,0,AUG,2015,WINTER
83842,10/08/2015,0,AUG,2015,WINTER
83842,11/08/2015,0,AUG,2015,WINTER
83842,12/08/2015,0,AUG,2015,WINTER
83842,13/08/2015,0,AUG,2015,WINTER
83842,14/08/2015,0,AUG,2015,WINTER
83842,15/08/2015,0,AUG,2015,WINTER
83842,16/08/2015,0,AUG,2015,WINTER
83842,17/08/2015,0,AUG,2015,WINTER
83842,18/08/2015,0.2,AUG,2015,WINTER
83842,19/08/2015,3.6,AUG,2015,WINTER
83842,20/08/2015,0,AUG,2015,WINTER
83842,21/08/2015,0,AUG,2015,WINTER
83842,22/08/2015,0,AUG,2015,WINTER
83842,23/08/2015,0,AUG,2015,WINTER
83842,24/08/2015,6.9,AUG,2015,WINTER
83842,25/08/2015,0.1,AUG,2015,WINTER
83842,26/08/2015,0.9,AUG,2015,WINTER
83842,27/08/2015,14.3,AUG,2015,WINTER
83842,28/08/2015,0,AUG,2015,WINTER
83842,29/08/2015,0,AUG,2015,WINTER
83842,30/08/2015,0,AUG,2015,WINTER
83842,31/08/2015,0,AUG,2015,WINTER
83842,01/09/2015,0,SET,2015,SPRING
83842,02/09/2015,0,SET,2015,SPRNG
83842,03/09/2015,4.9,SET,2015,SPRING
83842,04/09/2015,20.3,SET,2015,SPRNG
83842,05/09/2015,0,SET,2015,SPRING
83842,06/09/2015,0,SET,2015,SPRNG
83842,07/09/2015,0.3,SET,2015,SPRING
83842,08/09/2015,26.8,SET,2015,SPRNG
83842,09/09/2015,16.6,SET,2015,SPRING
83842,10/09/2015,0,SET,2015,SPRNG
83842,11/09/2015,19.8,SET,2015,SPRING
83842,12/09/2015,0.2,SET,2015,SPRNG
83842,13/09/2015,0,SET,2015,SPRING
83842,14/09/2015,0,SET,2015,SPRNG
83842,15/09/2015,0,SET,2015,SPRING
83842,16/09/2015,0,SET,2015,SPRNG
83842,17/09/2015,0,SET,2015,SPRING
83842,18/09/2015,0,SET,2015,SPRNG
83842,19/09/2015,0,SET,2015,SPRING
83842,20/09/2015,0.4,SET,2015,SPRNG
83842,21/09/2015,0,SET,2015,SPRING
83842,22/09/2015,0,SET,2015,SPRNG
83842,23/09/2015,0,SET,2015,SPRING
83842,24/09/2015,0,SET,2015,SPRNG
83842,25/09/2015,0,SET,2015,SPRING
83842,26/09/2015,11.6,SET,2015,SPRNG
83842,27/09/2015,1.8,SET,2015,SPRING
83842,28/09/2015,27,SET,2015,SPRNG
83842,29/09/2015,0,SET,2015,SPRING
83842,30/09/2015,0,SET,2015,SPRNG
83842,01/10/2015,20.7,OCT,2015,SPRING
83842,02/10/2015,0,OCT,2015,SPRNG
83842,03/10/2015,17.8,OCT,2015,SPRING
83842,04/10/2015,0,OCT,2015,SPRNG
83842,05/10/2015,0,OCT,2015,SPRING
83842,06/10/2015,0,OCT,2015,SPRNG
83842,07/10/2015,0,OCT,2015,SPRING
83842,08/10/2015,0,OCT,2015,SPRNG
83842,09/10/2015,44.3,OCT,2015,SPRING
83842,10/10/2015,19.6,OCT,2015,SPRNG
83842,11/10/2015,1.8,OCT,2015,SPRING
83842,12/10/2015,26.3,OCT,2015,SPRNG
83842,13/10/2015,1.8,OCT,2015,SPRING
83842,14/10/2015,0,OCT,2015,SPRNG
83842,15/10/2015,0,OCT,2015,SPRING
83842,16/10/2015,0,OCT,2015,SPRNG
83842,17/10/2015,4.2,OCT,2015,SPRING
83842,18/10/2015,0,OCT,2015,SPRNG
83842,19/10/2015,0,OCT,2015,SPRING
83842,20/10/2015,0,OCT,2015,SPRNG
83842,21/10/2015,0.2,OCT,2015,SPRING
83842,22/10/2015,42.4,OCT,2015,SPRNG
83842,23/10/2015,52.3,OCT,2015,SPRING
83842,24/10/2015,0.9,OCT,2015,SPRNG
83842,25/10/2015,0.4,OCT,2015,SPRING
83842,26/10/2015,1.3,OCT,2015,SPRNG
83842,27/10/2015,11.3,OCT,2015,SPRING
83842,28/10/2015,0,OCT,2015,SPRNG
83842,29/10/2015,0.4,OCT,2015,SPRING
83842,30/10/2015,0.9,OCT,2015,SPRNG
83842,31/10/2015,0.1,OCT,2015,SPRING
83842,01/11/2015,19.1,NOV,2015,SPRNG
83842,02/11/2015,1.8,NOV,2015,SPRING
83842,03/11/2015,1.9,NOV,2015,SPRNG
83842,04/11/2015,1,NOV,2015,SPRING
83842,05/11/2015,19.7,NOV,2015,SPRNG
83842,06/11/2015,13.9,NOV,2015,SPRING
83842,07/11/2015,0,NOV,2015,SPRNG
83842,08/11/2015,0.7,NOV,2015,SPRING
83842,09/11/2015,3,NOV,2015,SPRNG
83842,10/11/2015,0,NOV,2015,SPRING
83842,11/11/2015,12.8,NOV,2015,SPRNG
83842,12/11/2015,5.2,NOV,2015,SPRING
83842,13/11/2015,2.5,NOV,2015,SPRNG
83842,14/11/2015,0.3,NOV,2015,SPRING
83842,15/11/2015,0.5,NOV,2015,SPRNG
83842,16/11/2015,35,NOV,2015,SPRING
83842,17/11/2015,0,NOV,2015,SPRNG
83842,18/11/2015,6.9,NOV,2015,SPRING
83842,19/11/2015,2.4,NOV,2015,SPRNG
83842,20/11/2015,16.7,NOV,2015,SPRING
83842,21/11/2015,0,NOV,2015,SPRNG
83842,22/11/2015,0,NOV,2015,SPRING
83842,23/11/2015,48,NOV,2015,SPRNG
83842,24/11/2015,16.6,NOV,2015,SPRING
83842,25/11/2015,10.1,NOV,2015,SPRNG
83842,26/11/2015,0.1,NOV,2015,SPRING
83842,27/11/2015,0.1,NOV,2015,SPRNG
83842,28/11/2015,4.9,NOV,2015,SPRING
83842,29/11/2015,0.2,NOV,2015,SPRNG
83842,30/11/2015,17.8,NOV,2015,SPRING
83842,01/12/2015,4.8,DEC,2015,SUMMER
83842,02/12/2015,0.3,DEC,2015,SUMMER
83842,03/12/2015,18.6,DEC,2015,SUMMER
83842,04/12/2015,8,DEC,2015,SUMMER
83842,05/12/2015,0.4,DEC,2015,SUMMER
83842,06/12/2015,1.2,DEC,2015,SUMMER
83842,07/12/2015,21.2,DEC,2015,SUMMER
83842,08/12/2015,0,DEC,2015,SUMMER
83842,09/12/2015,0,DEC,2015,SUMMER
83842,10/12/2015,11.4,DEC,2015,SUMMER
83842,11/12/2015,0.2,DEC,2015,SUMMER
83842,12/12/2015,0,DEC,2015,SUMMER
83842,13/12/2015,15.8,DEC,2015,SUMMER
83842,14/12/2015,0,DEC,2015,SUMMER
83842,15/12/2015,0.3,DEC,2015,SUMMER
83842,16/12/2015,0.2,DEC,2015,SUMMER
83842,17/12/2015,0,DEC,2015,SUMMER
83842,18/12/2015,0,DEC,2015,SUMMER
83842,19/12/2015,2.9,DEC,2015,SUMMER
83842,20/12/2015,18.8,DEC,2015,SUMMER
